Node,Number of Visits,Relative Importance Score,%
6029,1201,0.0001201,0.01201
1752,1200,0.00012,0.012
1610,1200,0.00012,0.012
2529,1200,0.00012,0.012
1391,1200,0.00012,0.012
5341,1200,0.00012,0.012
188,1199,0.0001199,0.01199
2296,1199,0.0001199,0.01199
1051,1199,0.0001199,0.01199
3121,1199,0.0001199,0.01199
3195,1199,0.0001199,0.01199
1617,1199,0.0001199,0.01199
3754,1199,0.0001199,0.01199
4366,1199,0.0001199,0.01199
4850,1199,0.0001199,0.01199
5023,1199,0.0001199,0.01199
5268,1199,0.0001199,0.01199
225,1198,0.0001198,0.01198
2464,1198,0.0001198,0.01198
897,1198,0.0001198,0.01198
2937,1198,0.0001198,0.01198
1584,1198,0.0001198,0.01198
3710,1198,0.0001198,0.01198
3725,1198,0.0001198,0.01198
3790,1198,0.0001198,0.01198
4066,1198,0.0001198,0.01198
4102,1198,0.0001198,0.01198
4390,1198,0.0001198,0.01198
4392,1198,0.0001198,0.01198
5901,1198,0.0001198,0.01198
6098,1198,0.0001198,0.01198
373,1197,0.0001197,0.01197
5519,1197,0.0001197,0.01197
3203,1197,0.0001197,0.01197
3206,1197,0.0001197,0.01197
4245,1197,0.0001197,0.01197
4431,1197,0.0001197,0.01197
4447,1197,0.0001197,0.01197
4574,1197,0.0001197,0.01197
5883,1197,0.0001197,0.01197
6023,1197,0.0001197,0.01197
2865,1196,0.0001196,0.01196
3504,1196,0.0001196,0.01196
3513,1196,0.0001196,0.01196
1883,1196,0.0001196,0.01196
1884,1196,0.0001196,0.01196
3747,1196,0.0001196,0.01196
4168,1196,0.0001196,0.01196
4451,1196,0.0001196,0.01196
4592,1196,0.0001196,0.01196
5424,1196,0.0001196,0.01196
5567,1196,0.0001196,0.01196
5656,1196,0.0001196,0.01196
5923,1196,0.0001196,0.01196
2056,1195,0.0001195,0.01195
2363,1195,0.0001195,0.01195
3001,1195,0.0001195,0.01195
4057,1195,0.0001195,0.01195
4205,1195,0.0001195,0.01195
4389,1195,0.0001195,0.01195
4792,1195,0.0001195,0.01195
4837,1195,0.0001195,0.01195
5150,1195,0.0001195,0.01195
5430,1195,0.0001195,0.01195
16,1194,0.0001194,0.011940000000000001
2045,1194,0.0001194,0.011940000000000001
2389,1194,0.0001194,0.011940000000000001
283,1194,0.0001194,0.011940000000000001
737,1194,0.0001194,0.011940000000000001
2846,1194,0.0001194,0.011940000000000001
1130,1194,0.0001194,0.011940000000000001
3008,1194,0.0001194,0.011940000000000001
4345,1194,0.0001194,0.011940000000000001
4473,1194,0.0001194,0.011940000000000001
2511,1193,0.0001193,0.01193
2999,1193,0.0001193,0.01193
1601,1193,0.0001193,0.01193
1828,1193,0.0001193,0.01193
3589,1193,0.0001193,0.01193
3970,1193,0.0001193,0.01193
4836,1193,0.0001193,0.01193
5191,1193,0.0001193,0.01193
5792,1193,0.0001193,0.01193
3355,1192,0.0001192,0.01192
3555,1192,0.0001192,0.01192
3803,1192,0.0001192,0.01192
5272,1192,0.0001192,0.01192
5871,1192,0.0001192,0.01192
5979,1192,0.0001192,0.01192
6186,1192,0.0001192,0.01192
287,1191,0.0001191,0.011909999999999999
2320,1191,0.0001191,0.011909999999999999
383,1191,0.0001191,0.011909999999999999
430,1191,0.0001191,0.011909999999999999
2488,1191,0.0001191,0.011909999999999999
5880,1191,0.0001191,0.011909999999999999
2590,1191,0.0001191,0.011909999999999999
5953,1191,0.0001191,0.011909999999999999
305,1190,0.000119,0.0119
885,1190,0.000119,0.0119
971,1190,0.000119,0.0119
3238,1190,0.000119,0.0119
1405,1190,0.000119,0.0119
3368,1190,0.000119,0.0119
3609,1190,0.000119,0.0119
3711,1190,0.000119,0.0119
3738,1190,0.000119,0.0119
4220,1190,0.000119,0.0119
4268,1190,0.000119,0.0119
4424,1190,0.000119,0.0119
5498,1190,0.000119,0.0119
6099,1190,0.000119,0.0119
2117,1189,0.0001189,0.01189
2301,1189,0.0001189,0.01189
4830,1189,0.0001189,0.01189
2506,1189,0.0001189,0.01189
2939,1189,0.0001189,0.01189
5311,1189,0.0001189,0.01189
3161,1189,0.0001189,0.01189
1725,1189,0.0001189,0.01189
3782,1189,0.0001189,0.01189
4279,1189,0.0001189,0.01189
4647,1189,0.0001189,0.01189
4667,1189,0.0001189,0.01189
4726,1189,0.0001189,0.01189
5607,1189,0.0001189,0.01189
5908,1189,0.0001189,0.01189
1498,1188,0.0001188,0.01188
2809,1188,0.0001188,0.01188
3100,1188,0.0001188,0.01188
3957,1188,0.0001188,0.01188
4186,1188,0.0001188,0.01188
5094,1188,0.0001188,0.01188
5560,1188,0.0001188,0.01188
5922,1188,0.0001188,0.01188
6171,1188,0.0001188,0.01188
1438,1187,0.0001187,0.01187
3661,1187,0.0001187,0.01187
3766,1187,0.0001187,0.01187
3972,1187,0.0001187,0.01187
4627,1187,0.0001187,0.01187
5083,1187,0.0001187,0.01187
5334,1187,0.0001187,0.01187
5458,1187,0.0001187,0.01187
5478,1187,0.0001187,0.01187
5563,1187,0.0001187,0.01187
5824,1187,0.0001187,0.01187
27,1186,0.0001186,0.011859999999999999
1925,1186,0.0001186,0.011859999999999999
1500,1186,0.0001186,0.011859999999999999
2894,1186,0.0001186,0.011859999999999999
1033,1186,0.0001186,0.011859999999999999
3401,1186,0.0001186,0.011859999999999999
4569,1186,0.0001186,0.011859999999999999
5894,1186,0.0001186,0.011859999999999999
5852,1186,0.0001186,0.011859999999999999
5295,1186,0.0001186,0.011859999999999999
5480,1186,0.0001186,0.011859999999999999
3013,1185,0.0001185,0.01185
5174,1185,0.0001185,0.01185
4034,1185,0.0001185,0.01185
4506,1185,0.0001185,0.01185
4645,1185,0.0001185,0.01185
5126,1185,0.0001185,0.01185
5456,1185,0.0001185,0.01185
1114,1184,0.0001184,0.01184
2530,1184,0.0001184,0.01184
950,1184,0.0001184,0.01184
1880,1184,0.0001184,0.01184
3627,1184,0.0001184,0.01184
3973,1184,0.0001184,0.01184
4911,1184,0.0001184,0.01184
5661,1184,0.0001184,0.01184
5760,1184,0.0001184,0.01184
5900,1184,0.0001184,0.01184
5966,1184,0.0001184,0.01184
6005,1184,0.0001184,0.01184
6042,1184,0.0001184,0.01184
2367,1183,0.0001183,0.01183
2388,1183,0.0001183,0.01183
1109,1183,0.0001183,0.01183
3182,1183,0.0001183,0.01183
3449,1183,0.0001183,0.01183
5173,1183,0.0001183,0.01183
3971,1183,0.0001183,0.01183
4054,1183,0.0001183,0.01183
4394,1183,0.0001183,0.01183
5185,1183,0.0001183,0.01183
5419,1183,0.0001183,0.01183
5467,1183,0.0001183,0.01183
5885,1183,0.0001183,0.01183
2290,1182,0.0001182,0.01182
603,1182,0.0001182,0.01182
2803,1182,0.0001182,0.01182
1166,1182,0.0001182,0.01182
3691,1182,0.0001182,0.01182
4703,1182,0.0001182,0.01182
5396,1182,0.0001182,0.01182
5723,1182,0.0001182,0.01182
6007,1182,0.0001182,0.01182
1951,1181,0.0001181,0.01181
2263,1181,0.0001181,0.01181
2357,1181,0.0001181,0.01181
401,1181,0.0001181,0.01181
5476,1181,0.0001181,0.01181
620,1181,0.0001181,0.01181
2692,1181,0.0001181,0.01181
807,1181,0.0001181,0.01181
888,1181,0.0001181,0.01181
3787,1181,0.0001181,0.01181
4407,1181,0.0001181,0.01181
4933,1181,0.0001181,0.01181
4942,1181,0.0001181,0.01181
5127,1181,0.0001181,0.01181
5269,1181,0.0001181,0.01181
5358,1181,0.0001181,0.01181
5751,1181,0.0001181,0.01181
1236,1180,0.000118,0.0118
556,1180,0.000118,0.0118
2691,1180,0.000118,0.0118
1057,1180,0.000118,0.0118
2978,1180,0.000118,0.0118
1569,1180,0.000118,0.0118
6121,1180,0.000118,0.0118
4190,1180,0.000118,0.0118
4538,1180,0.000118,0.0118
4762,1180,0.000118,0.0118
4816,1180,0.000118,0.0118
4925,1180,0.000118,0.0118
5679,1180,0.000118,0.0118
87,1179,0.0001179,0.01179
3548,1179,0.0001179,0.01179
4674,1179,0.0001179,0.01179
5003,1179,0.0001179,0.01179
5109,1179,0.0001179,0.01179
5253,1179,0.0001179,0.01179
5455,1179,0.0001179,0.01179
5736,1179,0.0001179,0.01179
278,1178,0.0001178,0.01178
861,1178,0.0001178,0.01178
2763,1178,0.0001178,0.01178
5009,1178,0.0001178,0.01178
3152,1178,0.0001178,0.01178
3952,1178,0.0001178,0.01178
4222,1178,0.0001178,0.01178
5147,1178,0.0001178,0.01178
5336,1178,0.0001178,0.01178
5535,1178,0.0001178,0.01178
5565,1178,0.0001178,0.01178
441,1177,0.0001177,0.011770000000000001
4829,1177,0.0001177,0.011770000000000001
1594,1177,0.0001177,0.011770000000000001
1091,1177,0.0001177,0.011770000000000001
1164,1177,0.0001177,0.011770000000000001
3091,1177,0.0001177,0.011770000000000001
1363,1177,0.0001177,0.011770000000000001
5717,1177,0.0001177,0.011770000000000001
5114,1177,0.0001177,0.011770000000000001
3955,1177,0.0001177,0.011770000000000001
4311,1177,0.0001177,0.011770000000000001
4381,1177,0.0001177,0.011770000000000001
4719,1177,0.0001177,0.011770000000000001
5447,1177,0.0001177,0.011770000000000001
6120,1177,0.0001177,0.011770000000000001
362,1176,0.0001176,0.01176
2962,1176,0.0001176,0.01176
3517,1176,0.0001176,0.01176
3546,1176,0.0001176,0.01176
5170,1176,0.0001176,0.01176
4119,1176,0.0001176,0.01176
4289,1176,0.0001176,0.01176
5132,1176,0.0001176,0.01176
5214,1176,0.0001176,0.01176
5266,1176,0.0001176,0.01176
5391,1176,0.0001176,0.01176
6047,1176,0.0001176,0.01176
972,1175,0.0001175,0.01175
3049,1175,0.0001175,0.01175
5176,1175,0.0001175,0.01175
4175,1175,0.0001175,0.01175
4284,1175,0.0001175,0.01175
4768,1175,0.0001175,0.01175
4884,1175,0.0001175,0.01175
5543,1175,0.0001175,0.01175
5819,1175,0.0001175,0.01175
6152,1175,0.0001175,0.01175
2100,1174,0.0001174,0.011739999999999999
2342,1174,0.0001174,0.011739999999999999
1006,1174,0.0001174,0.011739999999999999
2954,1174,0.0001174,0.011739999999999999
3234,1174,0.0001174,0.011739999999999999
3660,1174,0.0001174,0.011739999999999999
5795,1174,0.0001174,0.011739999999999999
4127,1174,0.0001174,0.011739999999999999
4309,1174,0.0001174,0.011739999999999999
4342,1174,0.0001174,0.011739999999999999
4588,1174,0.0001174,0.011739999999999999
4794,1174,0.0001174,0.011739999999999999
4833,1174,0.0001174,0.011739999999999999
6043,1174,0.0001174,0.011739999999999999
2369,1173,0.0001173,0.01173
5238,1173,0.0001173,0.01173
3005,1173,0.0001173,0.01173
3685,1173,0.0001173,0.01173
3814,1173,0.0001173,0.01173
4778,1173,0.0001173,0.01173
4923,1173,0.0001173,0.01173
5032,1173,0.0001173,0.01173
5119,1173,0.0001173,0.01173
5225,1173,0.0001173,0.01173
5276,1173,0.0001173,0.01173
5511,1173,0.0001173,0.01173
5711,1173,0.0001173,0.01173
5872,1173,0.0001173,0.01173
544,1172,0.0001172,0.01172
2589,1172,0.0001172,0.01172
3746,1172,0.0001172,0.01172
3763,1172,0.0001172,0.01172
3969,1172,0.0001172,0.01172
4041,1172,0.0001172,0.01172
4238,1172,0.0001172,0.01172
5418,1172,0.0001172,0.01172
4777,1172,0.0001172,0.01172
4869,1172,0.0001172,0.01172
5896,1172,0.0001172,0.01172
67,1171,0.0001171,0.01171
1320,1171,0.0001171,0.01171
2998,1171,0.0001171,0.01171
1134,1171,0.0001171,0.01171
1572,1171,0.0001171,0.01171
3474,1171,0.0001171,0.01171
3734,1171,0.0001171,0.01171
5163,1171,0.0001171,0.01171
5450,1171,0.0001171,0.01171
4216,1171,0.0001171,0.01171
4769,1171,0.0001171,0.01171
4938,1171,0.0001171,0.01171
5034,1171,0.0001171,0.01171
5226,1171,0.0001171,0.01171
6156,1171,0.0001171,0.01171
39,1170,0.000117,0.0117
160,1170,0.000117,0.0117
4152,1170,0.000117,0.0117
1124,1170,0.000117,0.0117
2946,1170,0.000117,0.0117
3085,1170,0.000117,0.0117
3320,1170,0.000117,0.0117
3372,1170,0.000117,0.0117
3382,1170,0.000117,0.0117
3492,1170,0.000117,0.0117
3802,1170,0.000117,0.0117
6122,1170,0.000117,0.0117
4025,1170,0.000117,0.0117
4195,1170,0.000117,0.0117
4258,1170,0.000117,0.0117
4348,1170,0.000117,0.0117
4983,1170,0.000117,0.0117
4994,1170,0.000117,0.0117
5479,1170,0.000117,0.0117
5696,1170,0.000117,0.0117
5866,1170,0.000117,0.0117
2123,1169,0.0001169,0.011689999999999999
1172,1169,0.0001169,0.011689999999999999
1270,1169,0.0001169,0.011689999999999999
4108,1169,0.0001169,0.011689999999999999
4716,1169,0.0001169,0.011689999999999999
4856,1169,0.0001169,0.011689999999999999
5803,1169,0.0001169,0.011689999999999999
6065,1169,0.0001169,0.011689999999999999
6141,1169,0.0001169,0.011689999999999999
6254,1169,0.0001169,0.011689999999999999
2545,1168,0.0001168,0.011680000000000001
618,1168,0.0001168,0.011680000000000001
2701,1168,0.0001168,0.011680000000000001
953,1168,0.0001168,0.011680000000000001
3412,1168,0.0001168,0.011680000000000001
3830,1168,0.0001168,0.011680000000000001
6000,1168,0.0001168,0.011680000000000001
4167,1168,0.0001168,0.011680000000000001
4535,1168,0.0001168,0.011680000000000001
5007,1168,0.0001168,0.011680000000000001
5635,1168,0.0001168,0.011680000000000001
2118,1167,0.0001167,0.01167
2460,1167,0.0001167,0.01167
3760,1167,0.0001167,0.01167
3979,1167,0.0001167,0.01167
4386,1167,0.0001167,0.01167
5306,1167,0.0001167,0.01167
5401,1167,0.0001167,0.01167
5493,1167,0.0001167,0.01167
6011,1167,0.0001167,0.01167
5983,1167,0.0001167,0.01167
26,1166,0.0001166,0.01166
555,1166,0.0001166,0.01166
2969,1166,0.0001166,0.01166
1081,1166,0.0001166,0.01166
3313,1166,0.0001166,0.01166
3391,1166,0.0001166,0.01166
1848,1166,0.0001166,0.01166
3718,1166,0.0001166,0.01166
5806,1166,0.0001166,0.01166
4842,1166,0.0001166,0.01166
5592,1166,0.0001166,0.01166
5667,1166,0.0001166,0.01166
6097,1166,0.0001166,0.01166
2000,1165,0.0001165,0.01165
905,1165,0.0001165,0.01165
1000,1165,0.0001165,0.01165
1110,1165,0.0001165,0.01165
3201,1165,0.0001165,0.01165
3438,1165,0.0001165,0.01165
3839,1165,0.0001165,0.01165
4178,1165,0.0001165,0.01165
4681,1165,0.0001165,0.01165
4724,1165,0.0001165,0.01165
5194,1165,0.0001165,0.01165
5195,1165,0.0001165,0.01165
5313,1165,0.0001165,0.01165
5377,1165,0.0001165,0.01165
5765,1165,0.0001165,0.01165
6250,1165,0.0001165,0.01165
580,1164,0.0001164,0.01164
2703,1164,0.0001164,0.01164
1210,1164,0.0001164,0.01164
3222,1164,0.0001164,0.01164
1878,1164,0.0001164,0.01164
4621,1164,0.0001164,0.01164
4682,1164,0.0001164,0.01164
5383,1164,0.0001164,0.01164
5693,1164,0.0001164,0.01164
5905,1164,0.0001164,0.01164
6151,1164,0.0001164,0.01164
1996,1163,0.0001163,0.01163
2012,1163,0.0001163,0.01163
2665,1163,0.0001163,0.01163
2883,1163,0.0001163,0.01163
1053,1163,0.0001163,0.01163
1076,1163,0.0001163,0.01163
3061,1163,0.0001163,0.01163
1207,1163,0.0001163,0.01163
1220,1163,0.0001163,0.01163
3289,1163,0.0001163,0.01163
3540,1163,0.0001163,0.01163
3592,1163,0.0001163,0.01163
3762,1163,0.0001163,0.01163
4736,1163,0.0001163,0.01163
4750,1163,0.0001163,0.01163
4787,1163,0.0001163,0.01163
4881,1163,0.0001163,0.01163
5944,1163,0.0001163,0.01163
2674,1162,0.0001162,0.01162
2702,1162,0.0001162,0.01162
3816,1162,0.0001162,0.01162
3892,1162,0.0001162,0.01162
4182,1162,0.0001162,0.01162
4396,1162,0.0001162,0.01162
4542,1162,0.0001162,0.01162
4879,1162,0.0001162,0.01162
5699,1162,0.0001162,0.01162
6024,1162,0.0001162,0.01162
332,1161,0.0001161,0.01161
597,1161,0.0001161,0.01161
2957,1161,0.0001161,0.01161
3494,1161,0.0001161,0.01161
3825,1161,0.0001161,0.01161
4475,1161,0.0001161,0.01161
4558,1161,0.0001161,0.01161
4611,1161,0.0001161,0.01161
4807,1161,0.0001161,0.01161
4920,1161,0.0001161,0.01161
4965,1161,0.0001161,0.01161
5599,1161,0.0001161,0.01161
5735,1161,0.0001161,0.01161
5825,1161,0.0001161,0.01161
5888,1161,0.0001161,0.01161
2022,1160,0.000116,0.0116
497,1160,0.000116,0.0116
2525,1160,0.000116,0.0116
2611,1160,0.000116,0.0116
2741,1160,0.000116,0.0116
3043,1160,0.000116,0.0116
3450,1160,0.000116,0.0116
3887,1160,0.000116,0.0116
4329,1160,0.000116,0.0116
4340,1160,0.000116,0.0116
4479,1160,0.000116,0.0116
4710,1160,0.000116,0.0116
4963,1160,0.000116,0.0116
5219,1160,0.000116,0.0116
6068,1160,0.000116,0.0116
2513,1159,0.0001159,0.01159
1346,1159,0.0001159,0.01159
1810,1159,0.0001159,0.01159
3604,1159,0.0001159,0.01159
3961,1159,0.0001159,0.01159
3965,1159,0.0001159,0.01159
5807,1159,0.0001159,0.01159
4460,1159,0.0001159,0.01159
4482,1159,0.0001159,0.01159
4780,1159,0.0001159,0.01159
5021,1159,0.0001159,0.01159
5217,1159,0.0001159,0.01159
5256,1159,0.0001159,0.01159
5856,1159,0.0001159,0.01159
5971,1159,0.0001159,0.01159
6159,1159,0.0001159,0.01159
3998,1158,0.0001158,0.01158
1755,1158,0.0001158,0.01158
2956,1158,0.0001158,0.01158
3090,1158,0.0001158,0.01158
3390,1158,0.0001158,0.01158
1665,1158,0.0001158,0.01158
3443,1158,0.0001158,0.01158
3978,1158,0.0001158,0.01158
4188,1158,0.0001158,0.01158
4310,1158,0.0001158,0.01158
4798,1158,0.0001158,0.01158
4995,1158,0.0001158,0.01158
5639,1158,0.0001158,0.01158
5716,1158,0.0001158,0.01158
5913,1158,0.0001158,0.01158
5968,1158,0.0001158,0.01158
6172,1158,0.0001158,0.01158
865,1157,0.0001157,0.011569999999999999
2945,1157,0.0001157,0.011569999999999999
1518,1157,0.0001157,0.011569999999999999
1832,1157,0.0001157,0.011569999999999999
4831,1157,0.0001157,0.011569999999999999
5897,1157,0.0001157,0.011569999999999999
5989,1157,0.0001157,0.011569999999999999
46,1156,0.0001156,0.01156
2238,1156,0.0001156,0.01156
746,1156,0.0001156,0.01156
2727,1156,0.0001156,0.01156
1263,1156,0.0001156,0.01156
3199,1156,0.0001156,0.01156
3255,1156,0.0001156,0.01156
4803,1156,0.0001156,0.01156
3428,1156,0.0001156,0.01156
4226,1156,0.0001156,0.01156
4343,1156,0.0001156,0.01156
4430,1156,0.0001156,0.01156
4699,1156,0.0001156,0.01156
5008,1156,0.0001156,0.01156
5784,1156,0.0001156,0.01156
6290,1156,0.0001156,0.01156
2478,1155,0.0001155,0.01155
588,1155,0.0001155,0.01155
887,1155,0.0001155,0.01155
1078,1155,0.0001155,0.01155
4634,1155,0.0001155,0.01155
5835,1155,0.0001155,0.01155
6010,1155,0.0001155,0.01155
6195,1155,0.0001155,0.01155
194,1154,0.0001154,0.01154
431,1154,0.0001154,0.01154
2518,1154,0.0001154,0.01154
974,1154,0.0001154,0.01154
1605,1154,0.0001154,0.01154
3812,1154,0.0001154,0.01154
4146,1154,0.0001154,0.01154
5087,1154,0.0001154,0.01154
5697,1154,0.0001154,0.01154
5744,1154,0.0001154,0.01154
5864,1154,0.0001154,0.01154
6030,1154,0.0001154,0.01154
6050,1154,0.0001154,0.01154
6147,1154,0.0001154,0.01154
37,1153,0.0001153,0.01153
2484,1153,0.0001153,0.01153
515,1153,0.0001153,0.01153
596,1153,0.0001153,0.01153
2754,1153,0.0001153,0.01153
2851,1153,0.0001153,0.01153
1253,1153,0.0001153,0.01153
3541,1153,0.0001153,0.01153
3703,1153,0.0001153,0.01153
3792,1153,0.0001153,0.01153
5324,1153,0.0001153,0.01153
4899,1153,0.0001153,0.01153
5029,1153,0.0001153,0.01153
5044,1153,0.0001153,0.01153
5146,1153,0.0001153,0.01153
5193,1153,0.0001153,0.01153
5399,1153,0.0001153,0.01153
5526,1153,0.0001153,0.01153
5666,1153,0.0001153,0.01153
5936,1153,0.0001153,0.01153
1965,1152,0.0001152,0.011519999999999999
2372,1152,0.0001152,0.011519999999999999
2458,1152,0.0001152,0.011519999999999999
2739,1152,0.0001152,0.011519999999999999
2882,1152,0.0001152,0.011519999999999999
1567,1152,0.0001152,0.011519999999999999
1627,1152,0.0001152,0.011519999999999999
3454,1152,0.0001152,0.011519999999999999
3832,1152,0.0001152,0.011519999999999999
3881,1152,0.0001152,0.011519999999999999
4069,1152,0.0001152,0.011519999999999999
4384,1152,0.0001152,0.011519999999999999
4450,1152,0.0001152,0.011519999999999999
4902,1152,0.0001152,0.011519999999999999
5082,1152,0.0001152,0.011519999999999999
5120,1152,0.0001152,0.011519999999999999
5384,1152,0.0001152,0.011519999999999999
6231,1152,0.0001152,0.011519999999999999
2323,1151,0.0001151,0.011510000000000001
577,1151,0.0001151,0.011510000000000001
5239,1151,0.0001151,0.011510000000000001
2560,1151,0.0001151,0.011510000000000001
1191,1151,0.0001151,0.011510000000000001
5518,1151,0.0001151,0.011510000000000001
3399,1151,0.0001151,0.011510000000000001
3975,1151,0.0001151,0.011510000000000001
4027,1151,0.0001151,0.011510000000000001
4683,1151,0.0001151,0.011510000000000001
4761,1151,0.0001151,0.011510000000000001
5457,1151,0.0001151,0.011510000000000001
5827,1151,0.0001151,0.011510000000000001
2522,1150,0.000115,0.0115
5117,1150,0.000115,0.0115
4323,1150,0.000115,0.0115
4353,1150,0.000115,0.0115
4742,1150,0.000115,0.0115
5010,1150,0.000115,0.0115
5018,1150,0.000115,0.0115
5035,1150,0.000115,0.0115
5213,1150,0.000115,0.0115
5727,1150,0.000115,0.0115
6253,1150,0.000115,0.0115
